id,name,cusps,betti,torsion,tets,solids,hash,volume,triangulation
2456,ndode02_02388,5,2,"[2, 2, 6]",46,2,7e290b227b57b1d1ee5b37b359fcdffa,41.160398707799985,UvLLwLvQPzzMLvLvLAzAQLAMLQQzQAQkegdhnnmkloorrqtvBwECzFAILDMMEIHPONQMLSRLRPQTSTTagggbggaggaaaggadhgaggggggahghebhlfggggagggagaa_baabbaabbaabbaabbaab
2457,ndode02_02389,4,2,"[2, 2]",46,2,f2d6d388aa5827b2fa3c9ff0e4dbe8db,41.160398707799985,UvLvLwQLvPPzMAvzvLvzAQAAQMMAMQQkeihhjihmqqnrrpvsuxzGBHENIGMEHFPNJMKRLMNSPTQTSSTgbagggggaaaaggphgsgagaghbaagagaabbsgslffgtgtfse_baababBabaabbaab
2458,ndode02_02390,4,2,"[2, 6]",46,2,2dab18926765698476d4495b5fdbb55b,41.160398707799985,UvLvLwQLvPPzMAvzwPvzvQQQQPwzAQQkeihhjihmqqnrrvpsuADxzHDFLCJKGNIFMJOIMNSQPTRTRSTgbagggggaaaagughgagngbgaabmahachgngnggandiiccgg_baababBbbaabbaab
2459,ndode02_02391,3,1,"[2, 2, 4]",46,2,8886e718f0cc606eda4ecf1afc288c06,41.160398707799985,UvLvPvvLvwLvAAzLPLQQPPLLMMQAQQQkegintvwrzyAqHyzDvKIvKCKDLBQOQLRMHSJRRNPMPNOTTSTubaahaavalugauhevdbvmohtaaaoklglgggagukuaaqttna_baabbaabbaab
2460,ndode02_02392,2,1,"[2, 4]",46,2,83355f073a8b523ce4d8f013a956bce8,41.160398707799985,UvLvPvvMMzMvLzzzzQMPQPPLvMQwQQQkejininlltmxttDyCExHDxIBAFACGEJMKLRNQTSSOSPPTRTRciatwagghbcvfluueuatlalacaaaflcwrhnlacccttacrcp_baabBaaB
2461,ndode02_02393,3,2,[4],46,2,1a0bcf1454933dae214f36deb94cf4f8,41.160398707799985,UvLLwLvvzPzLvvPMLQLQAPPAQwQMzQQkegdhkploxBEttuzCywADGIJEAHNLGFHHLKPMQMQSTSRSRTTaaagaaaaaaaaagggggabaabgggaagghguabhbggabaaaobb_baabbaabbaab
2462,ndode02_02394,3,2,[4],46,2,9516643146a8bc2305277027c826fc88,41.160398707799985,UvLvAvLvzzwPLzvLwLLzAPAQQQQQQQMkchfksrnotnzuBFFCMKHPJNQMCGLEDKPRGNHOQSROQSONTTTaocvmcccacxaicacvsvasvavcaccxmvvaaaaiioiiiaavvv_bBbabaabbaab
2463,ndode02_02395,2,1,"[2, 4]",45,2,fdaf5469b47f27013f651612f76bff14,41.160398707799985,TvLLvLvvwvLPQwQvMMvMMzQQPQPAMQQddmnrpqAvszsBxByAAHECxBONFJLFIHLPIMJKLPQSSQRRSmibmvarmahaoamamjrarmiobbviwaiwwviaaaarinmjiia_baabbaab
2464,ndode02_02396,3,1,"[2, 2, 2]",46,2,3d23025772a887c1ea261ab7a46e84a9,41.160398707799985,UvLvLvvLwAMwLLLPvvQMPLQLMQMQQQQkeilotuntmrACzszDBLLDCJNCMQOPQGHJRTJRNTPTMQOSSPSaoaaatfaaaaaafuuqaaqaffaoaaaafaaaaaffaaaoafudab_baabbaabbaab
2465,ndode02_02397,2,1,"[2, 2]",45,2,74433ab4ee05ead2d8e7c7039aa63ec4,41.160398707799985,TvLLvvLLLAvwPzvAAQvzwPMQQAPQQQQddlnqknlwusDEzvAExKJIONFIQJMLJFNGPQQKLRMMPRSSSmiaaaabaajgbaamgabmhhbaahgjgnjbbaahgjchobgggaa_baabbaab
2466,ndode02_02398,2,1,"[2, 16]",45,2,293bb911c6921e6e06b1a3830f0b9219,41.160398707799985,TvLLvvLvwzvzAQvPQwzvLQQQPAQMQQQddooroAvzyswutGwxuLEIHCDCIDHFJPKOQJMRSQOQSRPSRmivmrvmahagmwwasmamowwovbfgcvgutmmfamagkrmpadp_baabBaaB
2467,ndode02_02399,3,1,"[2, 2, 4]",49,2,bb2a05dab761e4487f34984fdd4f9a55,41.160398707799985,XvLLvvvzLPwvMQvPwzPMzAMQLwQPQAAQQkeglustmyropvvtBGCIAzAHMHCJFMRHQRKQKUTOSUOQSTWSWVVWaxaaioavavcaasvliivtffslvsavxccxgmdmgivgvtmvdvfxmf_baabbaabbaab
2468,ndode02_02400,4,1,"[2, 2, 2]",47,2,44facb5c739f65ae3a6f76169951dc7a,41.160398707799985,VLvLLMvLvvQvzvAzMzPMvAAAPQQPQPQQcbegjinqmmuAztyyFDBxIKMLPFGHLLJHNPSTSJONTSRTRURUUsnpuvsibawaogvlwvdupdaborpvusxepskwmatcpppefvvop_baabbaabbaabbaab
2469,ndode02_02401,2,2,[2],47,2,c7f844c2919b4a4289365a37ac1068ce,41.160398707799985,VLLzvvvvAwvvLPMLwMPAwQQLPwPQQQQQcceelrpypxvtDzuBwFLKIGOCEBCQLRIMSPTJMSQTUNNRORSUUiiaaaaaxiwwvaoakknndlabmmgsuaewpfaehpasskfwpgaoq_baabbabb
2470,ndode02_02402,4,1,"[2, 2, 2, 2]",46,2,e4a728bd550de67336078191adb1a7a3,41.160398707799985,ULLLvwvLLvAPvLvzzQzPvQQQwQPAQQQkbcffnjpmooxwExIFHGKLAGBJPJFLNIKQMPHILNRQOPTTSSTxpbvakppbabbavntptakagagbabkbhuaugbgknpnaaaaahg_baabbaabbaabbaab
2471,ndode02_02403,4,2,"[2, 2, 2]",46,2,7e50320c3187adcd43897584d07866b3,41.160398707799985,ULLLvwvLLvAPvLvAzAzQvQQQwQPMQQMkbcffnjpmooxFwExHGDJKIAJBLOLFIMHPQMHJLRONOSSRTTTxpbvakppbabbbavpnvoaaauaubkbabbabahukvpaaaabhgg_baabbabBbaabbaab
2472,ndode02_02404,3,3,[],46,2,3a288d148baf5e713993f49e59228f6c,41.160398707799985,ULLLvwAzzvzvLLzvLAQAwAAMMPQMQQQkbcffhkkjmtyuzGvwxxEJLLMLCGOJISKPQHOQMNPTQORSRTTxpbvauukbbavvabbbavuaaaabuauknpnvovvvvnkabhbguu_baabBaabbaab
2473,ndode02_02405,5,3,"[2, 2]",46,2,1529cf0e28e40b6839bc0da403319b88,41.160398707799985,ULLLvwAzzvzvLLzzLAQAzvwQQwQQQQQkbcffhkkjmtyuEzEvwHxDIyLNRPQOJHQNMTQKPTKRSMONRSTxpbvauukbbavavabbuabuaabgaabakpvpapvpahglgaahkf_baabBbabbBabbaabbaab
2474,ndode02_02406,3,3,[],46,2,eb4fe0b51078e79078ee8f6a70d2c39e,41.160398707799985,ULLLvwAzzvzLPMvwQzzzPwAwAQQAMQQkbcffhkkjmotpxuyyCDzxEBDFEHNNIRKMPJQRPQOTROSTSQTxpbvauukbbbbhvpvauaaukkbanfqbabuvauavukgbqpntob_baabBbbabaab
2475,ndode02_02407,3,3,"[2, 2]",48,2,12f3990b559071d70008f73fea7788f0,41.160398707799985,WvLvLLvLvwAwvLvvMwwPMLQQQMQQQPQQQegknqklvAJHuwFBxLCRLMOASECMJPKNNIQITKUTQUSPVUVSTVtwuawwlntaaovjlhottwttfpqqcuwnxabekdjkwqkwbnaffwj_baabbaabaBBb
2476,ndode02_02408,3,4,[],46,2,9a7783a3d1f2de05ab37b87c47b730a0,41.160398707799985,ULLLvwAzzvzLPMvvQzPzAAPQPLQMwQQkbcffhkkjmotpxuyCEzxDFJKEGFDGJNGLKMJQNQOTPRRSSTTxpbvauukbbbbhvvavbavuaakboopvqpvbuggkhuqovvaluo_baabBaabbaab
2477,ndode02_02409,4,3,[4],46,2,4d7eba3f21a941d202208092ffe6a09f,41.160398707799985,ULLLvwAzzvzvPPzvAvAQwLMQQQPMzQQkbcffhkkjmrtqyuzDExBFDAKMEOGJFJFIJKPQMNRROQSTSTTxpbvauukbubuavvavabuubbhkapnovogabagbbbbbgaahab_baabbaabbaabbaab
2478,ndode02_02410,3,2,"[2, 2]",46,2,914605f933b2b5757cdf0b6622cd2cbd,41.160398707799985,ULLLvwAzzvzvLLzvLMLMAAwMQPQQQQQkbcffhkkjmtyuzGJIxDJBAEMCMRNIROQPHTLOPSNLQOSRTTSxpbvauukbbavvavvabubbuabaabkvnvvovvvvnpgaagbhbg_baabbaabbaab
2479,ndode02_02411,4,3,[4],46,2,b1d014eb24c883168367628df6b48057,41.160398707799985,ULLLvwAzzvzvPPzvQAQzzMwAAPPQwQQkbcffhkkjmqtryuzDwxvxAFAHIEIFNKJHMJLQOQNTPRRSSTTxpbvauukblblavvahhhahubahkhoqvvbughhuauqovvaluo_baabbaabbaabbaab
2480,ndode02_02412,3,3,[2],49,2,0c14eb680effcf7f7323d49598a9141d,41.160398707799985,XvLLAvvzvvLPvzQLMQMPzzPwwAAQAMQQQkcffgomqtwBByyFABzDxxHzDEMIEMNORLOTSPUPQVTVRVWSWUWUiecxxegavaxjmucdbxsgpodpfkgvjaxkbfxhphlaglpmbgvows_baabbaabbaab
2481,ndode02_02413,3,1,"[2, 2, 20]",46,2,5f3b1a9e8268405fa314fa5a547ea67a,41.160398707799985,ULLLvwAzzvzvPPzvAvAQAvPMAzQQQQQkbcffhkkjmrtqyuzDBxEFKCFFNEOLPIPKRNTLMKOPRQSQTSTxpbvauukbubuavvahalublulhknvvgabkhbbgagblbubgot_BaaBBaaBBaaB
2482,ndode02_02414,3,2,"[2, 2]",46,2,c9ea338d1931f57541d690223fc223e8,41.160398707799985,ULLLvwAzzvzvPPzvAvAQAvQzAzQQQQQkbcffhkkjmrtqyuzDExBFKAFLOENFQIQKMOTLRKNQRPSPTSTxpbvauukbubuavvavabubbuhakvoqgkbaabbuabllbubbop_BaaBBaaBBaaB
2483,ndode02_02415,5,1,"[2, 2, 2, 2]",46,2,c272791f13c16f18b2e9931a285bf38a,41.160398707799985,ULLLvwAzzvzvPPzvQzMQMvLLAPQQQQMkbcffhkkjmrtqyuzDvwxFIDFFJEMLKIQNNIQRPPRMOSQSTTTxpbvauukbubuavvabbaubuuuaknnvbvabauubbuggulkavv_BaaBbaabBaaBBaaBBaaB
2484,ndode02_02416,3,2,"[2, 2]",46,2,f323ecf217dfef9d308467c9554951c9,41.160398707799985,ULLLvwvMLPwwLwzQwwAMPLvPPAQzQQQkbcffknjprmovxtAzuCuFGzEIALMKFPOJIJLKTOPSQQRSRTTxpbvkakvvpbaabaavvabaababavvghgaaaabaggalughpab_BaaBbaabBaaB
2485,ndode02_02417,4,1,"[2, 2, 32]",47,2,609da8a24adc1e75df98b6a86cb6be49,41.160398707799985,VLvvLwLwwQzzzMwLQLzvwLQwPAAAQQQQcbijhknlpnsowwstuBzAFxHNGNIEPMPRLOLKPTOQRSOUTUTSUlkgsgpruaaagalhrnmhabgftdprlkkuklbakaiulheqxtpab_baabbaabbaabbaab
2486,ndode02_02418,4,3,[4],49,2,62e9dc827e6a5a4cc077503b731c341c,41.160398707799985,XLvvvLvvMzzzvPQPvvMwvLLQQQQQQQQQMkcimsorvtpqqADELGFOTSRCNPSIJQMKFUVIJVUTOPVMPQUQRWWWtlaglaaucugagdbboaggggsgghheabkbpggghbhhgbhhgahhhh_baabbaababBabaab
2487,ndode02_02419,3,1,"[2, 4]",49,2,b064985e68b2f9bc75064fbef9533b0a,41.160398707799985,XvLLvvvLLLvQzMAwLLMPLPQAAMAAwAQQQkcdnlrvquoyzvtuuBIAxzFDEBCIGKGIKLJMOSMORRVTURWVUVWWvvavcjalcavvxxxavlftcagecxxxxcxjccavtcxxvlxccvvfev_baabbaabbaab
2488,ndode02_02420,3,1,"[2, 4]",48,2,ee134ec4e2e4a6c610ac1fb2e147452d,41.160398707799985,WLvLvvLLwvMLvwPALPPQwLvQQLMQQAQQQcfilkntyqtFAFAzAxwHKIBJLIDMJQRPLIKNTQNTUVQVSURUTVtlvanucafvaaaaakoauauudnffvtvpvwcodfgikemmmrvbuos_baabbaabbaab
2489,ndode02_02421,4,2,"[2, 2, 14]",49,2,1524bde60586d50aa0272d265f01ef05,41.160398707799985,XLvvvAwLvvMzwvAzvLQAMPAzwwQQQQQQQkcklhiptnpusvHHBKAFLzGFCDNITQUVMNRSURKTOWVNPWSUWRVTgrrouaaubuusxxkcdtvdttupvlvhajubgmrgfrijpdvpojropd_baabbaababbabaab
2490,ndode02_02422,4,3,"[2, 2]",46,2,3e74f4f8d5a389dc0cf8b3edbd03ce8c,41.160398707799985,ULvwvvvzPMLAzvLMvMQQLzQLAQMQMPQkadmpojlnrspBxtAFzEAwGzKLFNDMHPNQIJONQQMOPRTSTSTpaliuupbgubbepikaxbaubmaeabccabagfethkwqdpswvsg_baabBaaBBaaBbaab
2491,ndode02_02423,3,3,[2],46,2,c332a179eda60932b01670b2757ac16a,41.160398707799985,ULLvvvwQvLLMAzvvQwMwPzMzQMAQQQQkacjmknurqwvspsEzxGGEFJALNIGLKJLMRINRRPMSSQTSTQTpsxclgbesgcevpaecbbsmxfjarxblrffgfetgfhuvvbvjvj_baabbaabbaab
2492,ndode02_02424,3,2,"[2, 2]",49,2,ce0aa078ef9fb96cf8b3592628084ab5,41.160398707799985,XLvLvLvvzLPMvvvzwMPLzPQQLQMQQQMQQkafhpmxownGFJBDzzHOAPBQCRGERPONRSVIKTMLNUTUWQUWQVWVphggcbfbbahitwlsgavargelwgjkidjckqixoiojjqoflluilm_baabbaabbaab
2493,ndode02_02425,4,2,"[2, 2, 4]",50,2,f87b2d040e939f7fae1f48e2bd03e95e,41.160398707799985,YLLvzvLAvvvzvvAMLzMQQMPLQLAAQQwQQQcacfljmvCwurDxEzGyJIFIzJAODQMRIHMQOQLRNNSTUVXWTWWVXXpssclgjajjdhchcwlddinorwefablikblsvghcguuebajvnnkxs_baabbaabbaabbaab
2494,ndode02_02426,3,2,"[2, 2]",46,2,0240fe30dff499ae70d04fa92d3e82af,41.160398707799985,ULvvLAwwvwAwPvLPwvwAAPPAQPAAQQQkbgjhjnmosspywCxzHJHAIEDPBEGMINQONJRSNRTORTSSQQTgencvjbeadkaegbanbnavalatjbmcxsvvgiavcbwdfsbkip_baabbaabbaab
2495,ndode02_02427,3,2,[20],47,2,026a2e2da3faba61526451ac68e25880,41.160398707799985,VLvLwLvvvzzvzPPPMQvzPPMPPQAMQPQQcafghtmrsqwEuuByFBAGzNJILKNDQKOQOJPHPRTOURSUPRSTUphggnblnoghgmtlgjcggoeebbbgbajbbapmeiicagiadbaga_baabBaaBbaab
2496,ndode02_02428,3,3,[],47,2,25013a010e001f9f2411aa07677a93cd,41.160398707799985,VLLvvvLvAvAMzMwMvwLvAQQzMPQPQQQQcceiprpqsyvzsuAuzIKMMCDPINPQGRGLNHJQSUUTSLRNQPTUTiinmameiivacvafsaelgxxtvjkacbckhfnsskkqafloqcppv_baabbBcBbaab
2497,ndode02_02429,5,1,"[2, 2, 2, 6]",47,2,6ee25557657195c7cea8881d3cfc3c4f,41.160398707799985,VLLvvvwQvvwvwzvwwQLQwAAPQQQQQQPPcacjmknqypGsJDzMGAKJFOBOKFQFQIIPEOSQLPIPSNSNRRUUUpsxclgptvppbecaudpavttantglgmelfljavlsaqujbjggjh_baabbaabbaabbaabbaab
2498,ndode02_02430,2,1,"[2, 12]",45,2,9e564700b0503379350dbd6cda748d13,41.160398707799985,TLvvvLvAPAvvzQwQMwPLwPQzPzAQQQQajjqirmorvutrywtAzCCEGCIBMLDIHNPOKKSNMOPPQRSRSdhaibfuaoahbeaahlfhacahagmbaaghcnagbhhmdchebab_baabBaaB
2499,ndode02_02431,3,2,"[2, 2, 4]",45,2,04afb526c866582aa0641ed6720d23f7,41.160398707799985,TLvvvLvAPAvvzQwMwwvzQwMQPQQQMQQajjqirmorvutrytACzDCIHBKIHLFRJOPQNMJNPPQNRSSRSdhaibfuaoahbeahlhbhhgggahghcaakckjfgaaapabaghm_baabbaabbaab
2500,ndode02_02432,3,2,"[2, 2, 4]",45,2,965c6bf83bd430557d64d00b61fad29f,41.160398707799985,TLvvvLvAPAvvzQwMwwvzQwMQPQMQQQQajjqirmorvutrytACzDCKJBKIJMFRHOPQMJPSPNRQSNQSRdhaibfuaoahbeahlhbhhaagahabcagkckfggsgghpsgosh_baabbaabbaab
2501,ndode02_02433,3,2,"[2, 2, 4]",45,2,965c6bf83bd430557d64d00b61fad29f,41.160398707799985,TLvvvLvAPAvvzQwMwAvPAvMQAQQAQQQajjqirmorvutrytACDzHDCBJHNIFIOPQMLMOONQMRSRSRSdhaibfuaoahbeahlhhbahhgahabcbkckdfggggpgaaaaam_baabbaabbaab
2502,ndode02_02434,5,3,"[2, 2]",46,2,a440d3557ea015c440f6cfc7e03137bc,41.160398707799985,ULvvvAAwLvLQwLMMwLLzLQPPQLzQPQQkbhgjkhotvqpnzAztvyFICGLKLFMINKJNFMQILORTPSQRTSTmccggoagpmcboqaifbgbcgaiiikeabhmbhhbbnhekcahhab_baababBbBaaBBbabBaaB
2503,ndode02_02435,5,3,"[2, 2]",46,2,fa1c73b736daaedd91d738f57bac64cd,41.160398707799985,UvLvAvMLLQvzvQAMAzvwQzLwQMQMMMQkchfmimpklmtwvtwvywuAxHDBIFDLFJILKONKPMOPORTSSTTaocahabhhbgahgbgbbgltagabgbgbgbaaghahhaaagggggg_BaaBBaaBBaaBBaaBaBBa
2504,ndode02_02436,3,1,"[2, 4, 4]",46,2,05082ee897a7d63843d89ca014d74854,41.160398707799985,UvLvvvLLAvPwvvQwvAAAMAPPQQQwQQQkeimprqpoptxEuEBHAzDNyCJLQMDKGOQLPPQJOLRNSTPRSTTgggahheghhasgbnhcntagvikqemmcuchmfmgvgcpabexxcm_baabbaabbaab
2505,ndode02_02437,3,2,"[2, 4]",44,2,d74457a6cd44264d08f66eca38e51656,41.160398707799985,SLLzvvLvwvLLLPzvQAzwQQPQAzQQQQcceeilpAzxBwGEAIHJHJDNJLKMDMCICIOPQQKLQORPNRPRiiafabkwigskihmaaodmbcdcgfkfaqnawwmcmmmafednf_baabbabbbaab
2506,ndode02_02438,3,1,"[2, 2, 4]",46,2,0d4193cd9784205f6457e66fac5d7c47,41.160398707799985,UvLLvzvLPQLvAwLwLzAvMPQPwAQPQQQkefjlkqnlponsqsxACBEyHNFCDOILNHLKORMOPTMQSRPQSTTffqooooaqfoqfqfqfafoqfoodavfavffagfqfqoaqfffoqf_baabbaabBaaB
2507,ndode02_02439,4,1,"[2, 2, 2, 8]",45,2,55188c569648335e3fd1cf9d9be94423,41.160398707799985,TvLvAvvLvvAwwzzMLQLLPLQQMQMQQQQchfnmopuuutEvtvJFDNIEMGLPHMIFPOOHRKNQSPQSOSRRQaocabgaabhhaavbbegfjgbnjgpbjagdaoaiksussscssbn_baabbaabbaabBaaB
2508,ndode02_02440,3,1,"[2, 2, 2, 4]",44,2,545c14c0238f8adda98f4d7a386ccd19,41.160398707799985,SLvvvvAwwvLvzvvAQzwQQPQMQQQPQQcchmjnxnwDGKxtFyLzBNCzKPJIMHQHOGIJOGHILQPRNRQRgocvgeajgaenvcoxfadhfqaxhrxhqgxmdxgbmorjbknhn_baabbaabbaab
2509,ndode02_02441,3,2,"[2, 4]",44,2,358c43fc35d610fd9dd3d519ed9a26e6,41.160398707799985,SLLzvvLvvvMPzvPwzvMAPLQQQQQQQQcceeinowsqzvxyJJMLGHABOPIJMNPQRPQKRHKLHNMQKOORgoofupovgoahimmqmppofssrrofbgbbbjsccccwgsxouc_BaaBBaaBbaab
2510,ndode02_02442,3,2,"[2, 4]",44,2,5a71f56d0d8db2f768ef3cb7a27079bd,41.160398707799985,SLLzvvLvvvMPzLAvzvPwQQQAPQQQQQcceeipnwsqzvxyKNMNGHMOABPNIJJQLJQRHKOHRLMQLPPRogofuhovgcmuiraqnppnnofsirriniicnppnpnpggvoso_BaaBBaaBbaab
2511,ndode02_02443,4,3,[12],47,2,252b14553b2b50b6220e70dc200e8c5a,41.160398707799985,VvLLvwzMvLvQPzwvAvzMPwQPAwQQMQQQccdfkjitupswouqBtHJzJLMKIPDEFNFMQTROLORTOQTUSUSRUaddvcaxagfsfcthvxadsssvcefqrpdtlnalclxkddkaifgst_baabbaabBaabbaab
2512,ndode02_02444,4,2,"[2, 20]",46,2,cc70e77374850dc7da9b9ff9fd770112,41.160398707799985,ULvvvAwvvvMQAMQvAvQzPAwzwQzQQQQkbghjsuoqxturupxqCBzEBCAGHDFEKLQRJMNLPOTPOSQRTSTvxxvaabpoxxxxipxaavaacaaxxxvcvaacxvvxaacccccxva_BaaBBaaBBaaBbaab
2513,ndode02_02445,4,1,"[2, 4, 12]",49,2,1b918c5d09e5703a6caa9cd62c18c9c3,41.160398707799985,XvLvvAwLMwvvPMzvQLMwwMPQLMzwQQQQQkchfkjonqytwptBuzAxHwIANEPDLFKIQKMQLLUOWVPRTVTWVTUWaggaaggbahhahggmgagggiaaaabjabbhaaagivmaigagjghgha_baabbaabbaabbaab
2514,ndode02_02446,3,3,[20],49,2,c44c7641d4f7f38574d4536a8558153c,41.160398707799985,XvLvLvPwwLvLPALMLvMwALAQALMAPQQQQkdiknlopuyvwqwCyABKFMJHFDEPFNKJQIUNRPRVTOPTSUWRTWVWhahtvanvdavgfacgbangaahtbdcaaabbhaccnhbgcgfggcfjha_baabbaabbaab
2515,ndode02_02447,3,2,"[2, 12]",49,2,a2958df76f175bfef59dfa97c4d581eb,41.160398707799985,XvLvLvvwPwwzvwLzAzvQvzMQMQPQQQQQQkeikqrmqyswBuvzwFxLMKEMQTOSPTJWIRVSPRVNOTNLUWSURQVWuapccsnavqurxiblfgwobjduidednjkiliqiucridnojmlffrp_baabbaabBaaB
2516,ndode02_02448,4,1,"[2, 4, 32]",46,2,9826a91ed1f34f8af5415ce87355b480,41.160398707799985,ULLvMwvwvvzQQvLPzLPvwPQQQMLQMAQkcdhgfntwpsqrsvAyCGDFIHJNDFGKEOMONKOMLLRQPRSSTTTbkbgkeaakhqqlhbwjaeatwgeoxxxaqqqwcppxgpdikschsg_baabbaabbaabbaab
2517,ndode02_02449,3,2,"[2, 12]",48,2,4c02bbbd0588c6e461dd49ddf33fe243,41.160398707799985,WvLLvLvvvzzMLwPLwMLQwLLMPQQQMQQQQdfjkxspwsqtzDyAEFDJGGMRNKUIJNSKQPMIRTONUVPOQTSVUVptvdaxaagfklopvhhuvacfvxpappnesjjvoapobhaoccouaha_baabbaabbBab
2518,ndode02_02450,4,1,"[2, 4, 40]",48,2,157a4735a6b27c7e346777a527c4b516,41.160398707799985,WvLMLvvzvLvzwMwwwLwPAQLAQAMQAQQQQdefejmstwsxDwyuzHAIMIKKLIQSHMPOGHNTULRSQUTPQVVUSVuulpfgskgkgaljpregocoedkiawaggbonsieogeptlfroocti_baabbaabbaabbaab
2519,ndode02_02451,4,1,"[2, 4, 4, 12]",46,2,0d9958490b0e2c7fe9974ef2afe7f5ea,41.160398707799985,ULvvvAzvvwvvAzAMLMPAMLMAPQAQQQQkbgikkBtvAswDFGBuywDJEMKNCHNIKOPGMPJSRQSQMTTPRRTbgadfsabdkemdatgfsmdbafaddegcddebebssfssfajavaj_baabbaabbaabbaab
2520,ndode02_02452,5,2,"[2, 4, 4]",48,2,4da61a039225177f655d270d72d9132c,41.160398707799985,WvLMLvwAzvLvLwLLzPwAzAMQMzAQQPQQQdefekljnnstrBvBCJHBMDALPKIQFMKIMSPNUOUPSNRVQRTVUVuulpaefmwflpmrooaliwjalaelmcegodslvatvdmcevjpvpog_baabbaabbaabbaabbBba
2521,ndode02_02453,4,1,"[2, 4, 108]",48,2,339839215654328d4896a71d3be940d3,41.160398707799985,WvLLvvwLvvzLwLvwAMQMAMPQMQQzAQPQQeghjqnowrvEHAILMJHKyAMBCBONDFQNILHQRKSQNRSUTVSVUVuugaubjmevulxiaedidgvbewfkiochaxwncxfhbwujucabcep_baabbaabbaabbaab
2522,ndode02_02454,3,1,"[2, 40]",47,2,ef0b9382ed44717fdc01701069199087,41.160398707799985,VvLALvvLAvvQwLvAzzLQALAQwzQQMQQQcedfeoqnnuxurCuwHyBLDzKHOFNLEMQJSTMROTNQRQTPSUURUupauaqabdamnafjaocapcdhdnmbwklufaphwgkmqmboamapg_baabbaabbaab
2523,ndode02_02455,3,1,"[4, 60]",46,2,8c71d5f5d0124a828b116f220d9ef6dd,41.160398707799985,UvLLvLQzLzwvwzMMvPwMMMzQLMQQAMQkeflhjilmmnswwAsyvFGEFHCDBDCJIPKJOROMPRNQRSQTTSTabhghhahabnebagbbaaaaagbbhahaagbahhbaahhagbgghh_baabbaabbaab
2524,ndode02_02456,4,2,"[2, 4]",48,2,8430219d5ea915de49ce1d156eacb532,41.160398707799985,WLMvLLvLLvLPQwvzAALvvQzPQMQPPMQQQbbdggpontuqsvwyxBADyMAOCPFKMNGSQQRJQURLMNVVPTSTUVpbarbrprahoitvpdprcfbeauraxdrspjjjajajiusegenasac_baabbaabbBaBbaab
2525,ndode02_02457,4,2,"[2, 4, 4]",46,2,edb200b49d8d1f46d620e7dec25e5b96,41.160398707799985,UvLvvvMLvvMLzzPAzMzQQzzQALQQAQQkehimpnvwqxrFFvHBJIKJHBCABCNOGEPRHSSRLPQMSTOQTTRagaabaagaaaagagbaaggbbaghhhhhghthgbhaabouobagga_baabBaaBbaababBa
2526,ndode02_02458,4,3,[2],46,2,b9124396d6390d3be00ae21edae9cba3,41.160398707799985,ULvLvPPvwLLzvzPAQMPwMvLLzQQPQQQkbehijljoooyuwtxDECwABzAABFHQLIPRSLPNTNRSNPOTQTScaavacapvgautogavvdpaavgaugppcgiilvaaausavavvvh_baabbaababbabaab
2527,ndode02_02459,5,4,[2],46,2,3c21e26c7190988cd030bc458e6b991a,41.160398707799985,UvLLvLMPPvLzvPAMLPAvLwQAwQAAQMQkdgghjmjnkonqrsABvyvwzyBLGMKNJINOHIIQPRPSPTRTRSTbmagaghabaahgibogaaagabamoajhajgbbbgghaahohbbgb_baabbabbbaabbaabbaab
2528,ndode02_02460,5,4,[2],46,2,428860be7bbb6cb5d2773af5ef571338,41.160398707799985,UvLLvLMPPvLzvPAMLLAvvPPAQPPQQMQkdgghjmjnkonqrsABvywFzBONIPNLGKHQMLSJKKSRQTRTRTSbmagaghabaahgibogaaagbaumoabgaaaagabbbbaagaghha_baababBbbaabbBbabaab
2529,ndode02_02461,3,2,[2],46,2,28c5db1762efca3e1c4e9e16942f34b8,41.160398707799985,ULLvzwPvvzQMvvQPMwPvvPMMQLAQQQMkcdghijspqmruzywCvxDBCFALNEHONOKMQKQPSKMPRQSRTTTururruarpivaaaubwragxacxaiuglgrraaiwaaaiiiatglx_baababBbbaab
2530,ndode02_02462,4,2,"[2, 32]",46,2,46e66560ec00caff282ad2a3bb6a6804,41.160398707799985,ULvvvAwvvvMQAMQvAvQzPAwzwQzQQQQkbghjsuopxturuqxqCBzEBCAGHDFELKQRJNMLPOTPOSQRSTTvxxvaabioxxxxppxaavaacaaxxxvcvaacacvxaaccccccaa_BaaBBaaBBaaBabba
2531,ndode02_02463,3,3,[16],47,2,fefc562847ded93c86a1961194babc0f,41.160398707799985,VvLLvvQvvvvAzQzzMvLMPQQQMMLAPQQQcdfglhqtxyzpyAwAvEDBIKNGJFDOKNLEHGPOQLSOURRTQSTUUcaaaaabamaacgggcigenackdgbhmcbagbaikeaambedggmdo_baababBBBaab
2532,ndode02_02464,3,2,"[2, 4]",47,2,1ae7d8a529735a11c1a25b02672688c4,41.160398707799985,VvLLvvQvvvvAzQzzMvLMPQPQMQvQQMQQcdfglhqtxyzpyAwAvEDBIKNGFDOKNLEHJGOPQSMOSRRUTTUTUcaaaaabamaacgggcigenackgbhmnbagmbiccckgabihbbagh_baababBBBaaB
